author_id,name,total_paper_count,total_citation_count,h_index,institution,first_publication_year,last_publication_year,career_span,avg_papers_per_year,first_author_count,last_author_count,mode_venue,unique_venues,venue_diversity,venue_types,conference_journal_ratio,citations_per_paper
32510131,G. Felice,40,513,11,,1989,2025,37,1.0810810810810811,18,6,arXiv.org,11.0,0.810794882206145,{'conference': 4},inf,12.825
35251370,Naveed Afzal,63,2174,19,,1998,2025,28,2.25,12,5,American Medical Informatics Association Annual Symposium,26.0,0.9373446722940022,"{'journal': 24, 'conference': 13}",0.5416666666666666,34.507936507936506
2249759427,Dan Roth,9,1760,5,,2012,2024,13,0.6923076923076923,0,3,Findings,5.0,1.0000000000000002,"{'journal': 1, 'conference': 1}",1.0,195.55555555555554
14629277,Yaqi Xie,10,348,5,,2018,2023,6,1.6666666666666667,7,1,arXiv.org,9.0,0.9848586617875463,"{'journal': 1, 'conference': 5}",5.0,34.8
2059720,Billel Gueni,7,276,6,,2014,2021,8,0.875,0,0,Nordic and Baltic Journal of Information &amp; Communications Technologies,4.0,1.0,"{'journal': 1, 'conference': 2}",2.0,39.42857142857143
10801326,Dipanjan Sarkar,25,346,6,,2016,2019,4,6.25,23,11,Text Analytics with Python,3.0,0.914100892018565,,,13.84
144932816,Julian R. Medina,3,1291,3,,2018,2020,3,1.0,1,0,IEEE Transactions on Neural Networks and Learning Systems,3.0,0.9999999999999998,{'conference': 1},inf,430.3333333333333
66247317,Canwen Xu,30,5928,18,,2019,2023,5,6.0,17,0,Annual Meeting of the Association for Computational Linguistics,13.0,0.9137080707266794,"{'conference': 20, 'journal': 2}",10.0,197.6
31450339,Daniel J. Feller,23,798,11,,2011,2020,10,2.3,12,1,American Medical Informatics Association Annual Symposium,13.0,0.9488292407433713,"{'conference': 4, 'journal': 11}",0.36363636363636365,34.69565217391305
120607997,Quan.Z Sheng,56,1416,16,,2015,2023,9,6.222222222222222,0,19,arXiv.org,39.0,0.9498215353965309,"{'conference': 23, 'journal': 19}",1.2105263157894737,25.285714285714285
2087126470,Chaoyang He,28,947,14,,2004,2022,19,1.4736842105263157,6,7,arXiv.org,17.0,0.9747327069425888,"{'journal': 10, 'conference': 2}",0.2,33.82142857142857
2669515,Zhengbao Jiang,31,6989,21,,2016,2024,9,3.4444444444444446,16,0,Annual Meeting of the Association for Computational Linguistics,15.0,0.9328169654082606,"{'conference': 19, 'journal': 6}",3.1666666666666665,225.4516129032258
3451493,Manuel R. Ciosici,16,203,7,,2016,2023,8,2.0,10,1,arXiv.org,9.0,0.9166270687500504,"{'conference': 10, 'journal': 1}",10.0,12.6875
50152132,Shuchang Liu,26,1265,19,,2019,2023,5,5.2,5,0,The Web Conference,10.0,0.8949256589621735,"{'conference': 17, 'journal': 2}",8.5,48.65384615384615
66986482,Samuel Cahyawijaya,58,5051,22,,2014,2025,12,4.833333333333333,15,1,arXiv.org,27.0,0.8980104740687973,"{'conference': 30, 'journal': 2}",15.0,87.08620689655173
1702066,Kenneth Heafield,96,7652,29,,1965,2024,60,1.6,26,42,Conference on Machine Translation,26.0,0.8593310971700843,"{'conference': 53, 'journal': 5}",10.6,79.70833333333333
51918868,Victor Sanh,36,11871,13,,2003,2024,22,1.6363636363636365,7,0,arXiv.org,7.0,0.9080630942453353,{'conference': 10},inf,329.75
2215355,Muhammed Yavuz Nuzumlali,3,183,3,,2014,2021,8,0.375,1,0,Computer Science Review,3.0,0.9999999999999998,"{'journal': 1, 'conference': 1}",1.0,61.0
31614549,N. Patry,9,2963,3,,1996,2025,30,0.3,1,0,arXiv.org,2.0,0.8112781244591328,{'conference': 1},inf,329.22222222222223
3251354,Alexandru Salcianu,17,1275,12,,2001,2022,22,0.7727272727272727,9,3,Conference on Empirical Methods in Natural Language Processing,8.0,0.9825675930733636,"{'journal': 1, 'conference': 6}",6.0,75.0
1484790332,Korakot Chaovavanich,3,87,2,,2019,2023,5,0.6,0,0,NLPOSS,2.0,1.0,{'journal': 1},0.0,29.0
2839437,T. Arnold,59,1030,11,,2009,2021,13,4.538461538461538,44,17,Digital Humanities Conference,15.0,0.86266178689028,"{'journal': 13, 'conference': 11}",0.8461538461538461,17.45762711864407
2862582,Peratham Wiriyathammabhum,15,106,5,,2009,2024,16,0.9375,12,8,arXiv.org,10.0,0.9352672625244963,"{'conference': 5, 'journal': 1}",5.0,7.066666666666666
46772896,Xiuying Chen,38,925,16,,2018,2024,7,5.428571428571429,14,1,Conference on Empirical Methods in Natural Language Processing,19.0,0.901659146968609,"{'journal': 5, 'conference': 22}",4.4,24.342105263157894
70246478,Marco Lippi,96,7427,30,,1979,2025,47,2.0425531914893615,33,32,Econometric Theory,28.0,0.9718733556294983,"{'journal': 17, 'conference': 9}",0.5294117647058824,77.36458333333333
2175365,Zexian Zeng,52,4774,19,,2016,2023,8,6.5,21,0,npj Breast Cancer,28.0,0.93004465328878,"{'journal': 33, 'conference': 3}",0.09090909090909091,91.8076923076923
47288457,P. Szolovits,27,1099,13,,2001,2024,24,1.125,0,2,medRxiv,16.0,0.983034509939844,"{'journal': 15, 'conference': 2}",0.13333333333333333,40.7037037037037
1400900759,R. Batista-Navarro,157,2002,22,,2009,2025,17,9.235294117647058,23,65,arXiv.org,79.0,0.9297597668816501,"{'journal': 22, 'conference': 51}",2.3181818181818183,12.751592356687897
21407590,T. Naumann,5,188,3,,1993,2021,29,0.1724137931034483,0,0,Epidemiology and Psychiatric Sciences,3.0,0.9999999999999998,{'journal': 3},0.0,37.6
